8734,destination00232,1772317438902
1394,destination00233,1772317438992
5639,destination00234,1772317439049
24828,destination00235,1772317439136
128,destination00236,1772317439153
24704,destination00237,1772317439250
12355,destination00238,1772317439269
1793,destination00239,1772317439338
10966,destination00240,1772317439368
20615,destination00241,1772317439411
13444,destination00242,1772317439447
7243,destination00243,1772317439511
10214,destination00244,1772317439597
332,destination00245,1772317439630
7394,destination00246,1772317439700
13156,destination00247,1772317439718
11447,destination00248,1772317439815
4619,destination00249,1772317439865
2628,destination00250,1772317439897
6818,destination00251,1772317439989
9475,destination00252,1772317440008
4094,destination00253,1772317440062
22289,destination00254,1772317440080
21802,destination00255,1772317440151
8202,destination00256,1772317440219
11062,destination00257,1772317440292
1928,destination00258,1772317440328
22318,destination00259,1772317440345
13932,destination00260,1772317440404
4862,destination00261,1772317440487
14410,destination00262,1772317440554
1855,destination00263,1772317440573
5187,destination00264,1772317440667
10755,destination00265,1772317440706
14225,destination00266,1772317440780
8232,destination00267,1772317440828
2691,destination00268,1772317440889
7055,destination00269,1772317440960
22597,destination00270,1772317441000
13759,destination00271,1772317441048
20647,destination00272,1772317441059
2043,destination00273,1772317441123
9540,destination00274,1772317441167
10971,destination00275,1772317441199
22818,destination00276,1772317441242
20442,destination00277,1772317441261
23516,destination00278,1772317441346
13823,destination00279,1772317441422
20559,destination00280,1772317441458
1699,destination00281,1772317441508
21362,destination00282,1772317441511
6667,destination00283,1772317441553
14870,destination00284,1772317441649
6110,destination00285,1772317441653
3883,destination00286,1772317441737
8345,destination00287,1772317441773
13928,destination00288,1772317441792
20348,destination00289,1772317441817
8806,destination00290,1772317441829
11281,destination00291,1772317441927
22414,destination00292,1772317441956
7352,destination00293,1772317442011
9911,destination00294,1772317442029
20611,destination00295,1772317442040
11371,destination00296,1772317442114
10970,destination00297,1772317442124
7628,destination00298,1772317442125
13835,destination00299,1772317442193
12382,destination00300,1772317442254
663,destination00301,1772317442335
11624,destination00302,1772317442426
12038,destination00303,1772317442488
1345,destination00304,1772317442555
11270,destination00305,1772317442609
5577,destination00306,1772317442662
23417,destination00307,1772317442761
11250,destination00308,1772317442809
14071,destination00309,1772317442902
655,destination00310,1772317442981
1416,destination00311,1772317443037
3044,destination00312,1772317443063
6614,destination00313,1772317443143
2117,destination00314,1772317443216
21455,destination00315,1772317443223
12731,destination00316,1772317443292
7768,destination00317,1772317443334
4535,destination00318,1772317443395
22421,destination00319,1772317443444
3453,destination00320,1772317443507
13695,destination00321,1772317443553
2672,destination00322,1772317443616
21004,destination00323,1772317443623
9871,destination00324,1772317443671
13533,destination00325,1772317443693
23485,destination00326,1772317443783
13475,destination00327,1772317443852
10002,destination00328,1772317443907
1561,destination00329,1772317444001
8749,destination00330,1772317444004
553,destination00331,1772317444017
5908,destination00332,1772317444092
182,destination00333,1772317444175
6702,destination00334,1772317444254
24114,destination00335,1772317444275
4825,destination00336,1772317444345
3492,destination00337,1772317444394
11556,destination00338,1772317444478
22892,destination00339,1772317444548
9145,destination00340,1772317444606
5543,destination00341,1772317444630
4781,destination00342,1772317444687
2165,destination00343,1772317444728
10816,destination00344,1772317444809
5593,destination00345,1772317444834
23315,destination00346,1772317444901
2934,destination00347,1772317444906
10802,destination00348,1772317444976
8189,destination00349,1772317445073
3530,destination00350,1772317445166
3848,destination00351,1772317445196
1343,destination00352,1772317445280
1808,destination00353,1772317445340
10144,destination00354,1772317445421
2009,destination00355,1772317445469
21037,destination00356,1772317445494
4562,destination00357,1772317445515
9961,destination00358,1772317445562
5684,destination00359,1772317445644
3697,destination00360,1772317445673
11553,destination00361,1772317445724
1530,destination00362,1772317445808
4107,destination00363,1772317445834
4307,destination00364,1772317445902
2597,destination00365,1772317445948
12525,destination00366,1772317445959
4730,destination00367,1772317446040
8872,destination00368,1772317446050
6310,destination00369,1772317446102
3580,destination00370,1772317446188
337,destination00371,1772317446195
7721,destination00372,1772317446203
24466,destination00373,1772317446295
23004,destination00374,1772317446365
9649,destination00375,1772317446424
14836,destination00376,1772317446488
11257,destination00377,1772317446530
6983,destination00378,1772317446559
11496,destination00379,1772317446658
23667,destination00380,1772317446712
20420,destination00381,1772317446779
13960,destination00382,1772317446842
10722,destination00383,1772317446897
9335,destination00384,1772317446909
2245,destination00385,1772317446969
13358,destination00386,1772317446990
2413,destination00387,1772317446996
2687,destination00388,1772317447048
14975,destination00389,1772317447134
11423,destination00390,1772317447200
8540,destination00391,1772317447266
1158,destination00392,1772317447321
21917,destination00393,1772317447417
24968,destination00394,1772317447429
23116,destination00395,1772317447461
10578,destination00396,1772317447495
8869,destination00397,1772317447555
2988,destination00398,1772317447654
21941,destination00399,1772317447662
13256,destination00400,1772317447690
58,destination00401,1772317447738
22591,destination00402,1772317447745
7195,destination00403,1772317447826
4486,destination00404,1772317447911
3056,destination00405,1772317447933
14806,destination00406,1772317447956
24983,destination00407,1772317448009
4356,destination00408,1772317448038
1417,destination00409,1772317448104
605,destination00410,1772317448155
12223,destination00411,1772317448200
24251,destination00412,1772317448295
7939,destination00413,1772317448340
675,destination00414,1772317448391
12114,destination00415,1772317448445
21050,destination00416,1772317448458
9358,destination00417,1772317448532
8666,destination00418,1772317448609
20533,destination00419,1772317448689
374,destination00420,1772317448747
2557,destination00421,1772317448810
14972,destination00422,1772317448869
3029,destination00423,1772317448875
22433,destination00424,1772317448940
23990,destination00425,1772317448955
3201,destination00426,1772317449014
23296,destination00427,1772317449051
980,destination00428,1772317449094
450,destination00429,1772317449178
9826,destination00430,1772317449275
9653,destination00431,1772317449322
23719,destination00432,1772317449410
1099,destination00433,1772317449500
20195,destination00434,1772317449506
9756,destination00435,1772317449564
1046,destination00436,1772317449628
24148,destination00437,1772317449648
24069,destination00438,1772317449654
6337,destination00439,1772317449661
2227,destination00440,1772317449679
21794,destination00441,1772317449770
7139,destination00442,1772317449811
8610,destination00443,1772317449822
10187,destination00444,1772317449839
4620,destination00445,1772317449889
2144,destination00446,1772317449935
20559,destination00447,1772317449937
4469,destination00448,1772317449950
12680,destination00449,1772317449961
10866,destination00450,1772317450020
22108,destination00451,1772317450021
6743,destination00452,1772317450101
5373,destination00453,1772317450129
20499,destination00454,1772317450154
7327,destination00455,1772317450190
13842,destination00456,1772317450281
14148,destination00457,1772317450337
6383,destination00458,1772317450419
5027,destination00459,1772317450499
5990,destination00460,1772317450581
3220,destination00461,1772317450601
10487,destination00462,1772317450701
7741,destination00463,1772317450712
4169,destination00464,1772317450810
10682,destination00465,1772317450907
235,destination00466,1772317450918
7021,destination00467,1772317450994
13639,destination00468,1772317451036
24406,destination00469,1772317451094
20265,destination00470,1772317451131
5045,destination00471,1772317451178
3319,destination00472,1772317451220
9081,destination00473,1772317451303
7827,destination00474,1772317451350
23425,destination00475,1772317451351
6900,destination00476,1772317451441
20465,destination00477,1772317451486
4352,destination00478,1772317451560
7560,destination00479,1772317451570
3139,destination00480,1772317451622
13509,destination00481,1772317451721
23996,destination00482,1772317451762
6027,destination00483,1772317451773
5442,destination00484,1772317451845
8756,destination00485,1772317451880
14098,destination00486,1772317451915
5180,destination00487,1772317451953
14276,destination00488,1772317451975
24032,destination00489,1772317452001
8921,destination00490,1772317452053
6330,destination00491,1772317452085
9976,destination00492,1772317452182
5002,destination00493,1772317452209
24073,destination00494,1772317452256
5550,destination00495,1772317452321
12718,destination00496,1772317452329
12560,destination00497,1772317452332
21515,destination00498,1772317452429
13992,destination00499,1772317452524
2799,destination00500,1772317452559
12010,destination00501,1772317452574
5819,destination00502,1772317452654
23483,destination00503,1772317452685
14093,destination00504,1772317452734
9418,destination00505,1772317452735
23070,destination00506,1772317452788
2057,destination00507,1772317452809
3015,destination00508,1772317452830
9980,destination00509,1772317452893
22027,destination00510,1772317452924
24655,destination00511,1772317453012
1709,destination00512,1772317453051
11512,destination00513,1772317453059
4720,destination00514,1772317453159
21834,destination00515,1772317453199
8283,destination00516,1772317453267
8793,destination00517,1772317453272
10441,destination00518,1772317453335
6061,destination00519,1772317453384
5068,destination00520,1772317453408
8234,destination00521,1772317453491
7641,destination00522,1772317453533
11415,destination00523,1772317453555
4266,destination00524,1772317453608
13886,destination00525,1772317453708
10416,destination00526,1772317453761
12647,destination00527,1772317453855
14581,destination00528,1772317453942
4966,destination00529,1772317453966
24847,destination00530,1772317454015
1703,destination00531,1772317454098
7926,destination00532,1772317454106
22332,destination00533,1772317454179
13652,destination00534,1772317454201
10819,destination00535,1772317454211
23394,destination00536,1772317454219
570,destination00537,1772317454236
10464,destination00538,1772317454287
2155,destination00539,1772317454364
21799,destination00540,1772317454389
48,destination00541,1772317454404
3688,destination00542,1772317454419
6416,destination00543,1772317454510
14113,destination00544,1772317454584
21236,destination00545,1772317454633
6641,destination00546,1772317454635
14544,destination00547,1772317454734
11402,destination00548,1772317454803
1945,destination00549,1772317454845
11081,destination00550,1772317454895
6112,destination00551,1772317454991
13741,destination00552,1772317455028
9606,destination00553,1772317455091
1925,destination00554,1772317455141
944,destination00555,1772317455222
24633,destination00556,1772317455229
10927,destination00557,1772317455265
20266,destination00558,1772317455363
45,destination00559,1772317455457
14240,destination00560,1772317455516
13075,destination00561,1772317455609
20318,destination00562,1772317455687
20141,destination00563,1772317455778
21804,destination00564,1772317455808
5070,destination00565,1772317455827
12213,destination00566,1772317455865
21172,destination00567,1772317455919
3788,destination00568,1772317455975
10530,destination00569,1772317456046
23721,destination00570,1772317456125
8875,destination00571,1772317456180
21734,destination00572,1772317456231
4032,destination00573,1772317456287
12522,destination00574,1772317456363
8148,destination00575,1772317456421
12917,destination00576,1772317456433
423,destination00577,1772317456466
24544,destination00578,1772317456540
8651,destination00579,1772317456592
20326,destination00580,1772317456626
1941,destination00581,1772317456649
7728,destination00582,1772317456686
21190,destination00583,1772317456762
7458,destination00584,1772317456818
8910,destination00585,1772317456843
23806,destination00586,1772317456904
13858,destination00587,1772317456973
1488,destination00588,1772317456989
21377,destination00589,1772317457011
24804,destination00590,1772317457046
2413,destination00591,1772317457143
23931,destination00592,1772317457159
8792,destination00593,1772317457172
23753,destination00594,1772317457229
20277,destination00595,1772317457290
13403,destination00596,1772317457386
12079,destination00597,1772317457452
11039,destination00598,1772317457524
24740,destination00599,1772317457608
5534,destination00600,1772317457684
4018,destination00601,1772317457752
10471,destination00602,1772317457835
1465,destination00603,1772317457932
6127,destination00604,1772317457958
22629,destination00605,1772317457981
106,destination00606,1772317458026
23373,destination00607,1772317458051
2870,destination00608,1772317458135
21918,destination00609,1772317458153
6272,destination00610,1772317458192
13377,destination00611,1772317458259
20497,destination00612,1772317458324
6873,destination00613,1772317458370
20637,destination00614,1772317458445
3410,destination00615,1772317458508
4994,destination00616,1772317458511
11054,destination00617,1772317458609
7490,destination00618,1772317458648
23971,destination00619,1772317458748
13733,destination00620,1772317458817
22614,destination00621,1772317458868
13632,destination00622,1772317458941
20306,destination00623,1772317458986
22052,destination00624,1772317459048
5733,destination00625,1772317459124
7031,destination00626,1772317459206
14614,destination00627,1772317459218
4429,destination00628,1772317459265
23062,destination00629,1772317459334
7365,destination00630,1772317459409
4378,destination00631,1772317459506
14891,destination00632,1772317459538
23710,destination00633,1772317459590
24030,destination00634,1772317459675
11563,destination00635,1772317459711
1325,destination00636,1772317459811
7946,destination00637,1772317459850
20940,destination00638,1772317459857
10257,destination00639,1772317459880
103,destination00640,1772317459938
20124,destination00641,1772317460004
5442,destination00642,1772317460055
6929,destination00643,1772317460111
6858,destination00644,1772317460114
23665,destination00645,1772317460130
8291,destination00646,1772317460167
6019,destination00647,1772317460235
22341,destination00648,1772317460274
21943,destination00649,1772317460364
2294,destination00650,1772317460373
2897,destination00651,1772317460396
9547,destination00652,1772317460485
1494,destination00653,1772317460521
1565,destination00654,1772317460595
8119,destination00655,1772317460623
2984,destination00656,1772317460675
24380,destination00657,1772317460726
14435,destination00658,1772317460804
3047,destination00659,1772317460856
1698,destination00660,1772317460941
2609,destination00661,1772317460956
21793,destination00662,1772317461014
7992,destination00663,1772317461091
7252,destination00664,1772317461144
23187,destination00665,1772317461219
23735,destination00666,1772317461272
24209,destination00667,1772317461314
14704,destination00668,1772317461363
264,destination00669,1772317461430
12685,destination00670,1772317461514
8615,destination00671,1772317461585
12419,destination00672,1772317461592
6922,destination00673,1772317461670
14007,destination00674,1772317461679
5963,destination00675,1772317461686
3682,destination00676,1772317461755
2176,destination00677,1772317461830
4306,destination00678,1772317461871
1620,destination00679,1772317461951
21291,destination00680,1772317462017
12337,destination00681,1772317462040
6132,destination00682,1772317462082
4104,destination00683,1772317462165
875,destination00684,1772317462241
12724,destination00685,1772317462295
9185,destination00686,1772317462351
20711,destination00687,1772317462396
9519,destination00688,1772317462465
7742,destination00689,1772317462486
6676,destination00690,1772317462582
13636,destination00691,1772317462660
12243,destination00692,1772317462721
6028,destination00693,1772317462764
2597,destination00694,1772317462775
12301,destination00695,1772317462831
1366,destination00696,1772317462901
1446,destination00697,1772317462978
6474,destination00698,1772317463045
913,destination00699,1772317463053
426,destination00700,1772317463099
11638,destination00701,1772317463192
2370,destination00702,1772317463237
2889,destination00703,1772317463276
21368,destination00704,1772317463317
12968,destination00705,1772317463382
4984,destination00706,1772317463480
1208,destination00707,1772317463528
12912,destination00708,1772317463626
13417,destination00709,1772317463628
9078,destination00710,1772317463630
6808,destination00711,1772317463647
23015,destination00712,1772317463713
11362,destination00713,1772317463775
3108,destination00714,1772317463870
13831,destination00715,1772317463948
20147,destination00716,1772317463983
9575,destination00717,1772317464001
7192,destination00718,1772317464010
8831,destination00719,1772317464069
13781,destination00720,1772317464104
22262,destination00721,1772317464132
4811,destination00722,1772317464187
2619,destination00723,1772317464275
4786,destination00724,1772317464352
6732,destination00725,1772317464443
13547,destination00726,1772317464495
12157,destination00727,1772317464521
4507,destination00728,1772317464578
22584,destination00729,1772317464599
11985,destination00730,1772317464697
9585,destination00731,1772317464753
6856,destination00732,1772317464817
12302,destination00733,1772317464843
2624,destination00734,1772317464920
11872,destination00735,1772317464986
24078,destination00736,1772317465075
8285,destination00737,1772317465126
20372,destination00738,1772317465204
12695,destination00739,1772317465209
12686,destination00740,1772317465270
2065,destination00741,1772317465333
20564,destination00742,1772317465354
6283,destination00743,1772317465431
20150,destination00744,1772317465454
12724,destination00745,1772317465527
4660,destination00746,1772317465624
11415,destination00747,1772317465628
12174,destination00748,1772317465707
5239,destination00749,1772317465732
11613,destination00750,1772317465816
22416,destination00751,1772317465846
901,destination00752,1772317465921
583,destination00753,1772317465949
24208,destination00754,1772317466043
10563,destination00755,1772317466062
10702,destination00756,1772317466144
24239,destination00757,1772317466237
23264,destination00758,1772317466329
4634,destination00759,1772317466378
8721,destination00760,1772317466458
21062,destination00761,1772317466521
13001,destination00762,1772317466609
21408,destination00763,1772317466683
21555,destination00764,1772317466730
24061,destination00765,1772317466771
6634,destination00766,1772317466856
10295,destination00767,1772317466902
10290,destination00768,1772317466914
22080,destination00769,1772317466945
6485,destination00770,1772317466956
8548,destination00771,1772317467017
7502,destination00772,1772317467079
23186,destination00773,1772317467124
6659,destination00774,1772317467222
2355,destination00775,1772317467313
24240,destination00776,1772317467322
21249,destination00777,1772317467335
8000,destination00778,1772317467428
21486,destination00779,1772317467483
23995,destination00780,1772317467547
4373,destination00781,1772317467632
287,destination00782,1772317467688
6382,destination00783,1772317467743
14784,destination00784,1772317467814
12172,destination00785,1772317467817
13381,destination00786,1772317467854
212,destination00787,1772317467880
2138,destination00788,1772317467917
11823,destination00789,1772317467983
14506,destination00790,1772317468037
8567,destination00791,1772317468092
23081,destination00792,1772317468184
23626,destination00793,1772317468240
24348,destination00794,1772317468310
12692,destination00795,1772317468372
9708,destination00796,1772317468466
11583,destination00797,1772317468527
23388,destination00798,1772317468594
1543,destination00799,1772317468642
5651,destination00800,1772317468648
23469,destination00801,1772317468697
10763,destination00802,1772317468786
9417,destination00803,1772317468844
2809,destination00804,1772317468913
10417,destination00805,1772317469001
23442,destination00806,1772317469054
2272,destination00807,1772317469153
3697,destination00808,1772317469209
6845,destination00809,1772317469275
21465,destination00810,1772317469327
5636,destination00811,1772317469330
14332,destination00812,1772317469402
3664,destination00813,1772317469415
5168,destination00814,1772317469482
7899,destination00815,1772317469508
9969,destination00816,1772317469570
21780,destination00817,1772317469594
20255,destination00818,1772317469669
22510,destination00819,1772317469683
11405,destination00820,1772317469734
5984,destination00821,1772317469789
23771,destination00822,1772317469814
5590,destination00823,1772317469886
22727,destination00824,1772317469979
4716,destination00825,1772317470050
12159,destination00826,1772317470058
22464,destination00827,1772317470117
7309,destination00828,1772317470214
12814,destination00829,1772317470309
12329,destination00830,1772317470333
24235,destination00831,1772317470402
23912,destination00832,1772317470498
8705,destination00833,1772317470564
12472,destination00834,1772317470636
21622,destination00835,1772317470721
3806,destination00836,1772317470795
7681,destination00837,1772317470805
10516,destination00838,1772317470901
6817,destination00839,1772317470979
10305,destination00840,1772317471063
7897,destination00841,1772317471093
8383,destination00842,1772317471121
13256,destination00843,1772317471209
10588,destination00844,1772317471285
21666,destination00845,1772317471286
7840,destination00846,1772317471344
8423,destination00847,1772317471423
8657,destination00848,1772317471505
10951,destination00849,1772317471539
6672,destination00850,1772317471568
8729,destination00851,1772317471618
20935,destination00852,1772317471653
24558,destination00853,1772317471720
12213,destination00854,1772317471758
22961,destination00855,1772317471764
10046,destination00856,1772317471815
1092,destination00857,1772317471906
11412,destination00858,1772317471972
12096,destination00859,1772317471987
21521,destination00860,1772317472005
8628,destination00861,1772317472041
1560,destination00862,1772317472107
6061,destination00863,1772317472171
6963,destination00864,1772317472241
9312,destination00865,1772317472255
7412,destination00866,1772317472295
14373,destination00867,1772317472355
9019,destination00868,1772317472389
12998,destination00869,1772317472425
2030,destination00870,1772317472446
24053,destination00871,1772317472505
11254,destination00872,1772317472532
23135,destination00873,1772317472586
10962,destination00874,1772317472588
11372,destination00875,1772317472647
10839,destination00876,1772317472711
9749,destination00877,1772317472729
6084,destination00878,1772317472745
8359,destination00879,1772317472776
3288,destination00880,1772317472843
24194,destination00881,1772317472872
23180,destination00882,1772317472927
2366,destination00883,1772317473016
21263,destination00884,1772317473090
1158,destination00885,1772317473167
10939,destination00886,1772317473188
4893,destination00887,1772317473259
9088,destination00888,1772317473335
14199,destination00889,1772317473429
10526,destination00890,1772317473514
4760,destination00891,1772317473584
22093,destination00892,1772317473612
8710,destination00893,1772317473624
4023,destination00894,1772317473693
10120,destination00895,1772317473713
368,destination00896,1772317473745
13216,destination00897,1772317473792
21049,destination00898,1772317473891
8758,destination00899,1772317473940
9724,destination00900,1772317473975
8503,destination00901,1772317474008
6754,destination00902,1772317474073
3870,destination00903,1772317474162
9908,destination00904,1772317474228
24043,destination00905,1772317474282
21484,destination00906,1772317474293
24379,destination00907,1772317474384
22547,destination00908,1772317474476
11563,destination00909,1772317474499
266,destination00910,1772317474521
226,destination00911,1772317474616
23000,destination00912,1772317474673
3336,destination00913,1772317474713
2605,destination00914,1772317474733
11309,destination00915,1772317474827
20522,destination00916,1772317474851
4433,destination00917,1772317474930
5634,destination00918,1772317474985
13850,destination00919,1772317474993
13492,destination00920,1772317475040
10399,destination00921,1772317475093
20262,destination00922,1772317475190
21640,destination00923,1772317475193
11780,destination00924,1772317475232
22737,destination00925,1772317475305
10044,destination00926,1772317475314
949,destination00927,1772317475384
7107,destination00928,1772317475435
9773,destination00929,1772317475494
11084,destination00930,1772317475531
23408,destination00931,1772317475630
20092,destination00932,1772317475632
12259,destination00933,1772317475680
5059,destination00934,1772317475726
11103,destination00935,1772317475764
1611,destination00936,1772317475830
4846,destination00937,1772317475838
6502,destination00938,1772317475913
2040,destination00939,1772317475948
4675,destination00940,1772317476008
12906,destination00941,1772317476084
9648,destination00942,1772317476171
24350,destination00943,1772317476222
3691,destination00944,1772317476242
8055,destination00945,1772317476247
12843,destination00946,1772317476319
4758,destination00947,1772317476331
7105,destination00948,1772317476431
3804,destination00949,1772317476441
21049,destination00950,1772317476498
23878,destination00951,1772317476539
3884,destination00952,1772317476547
11559,destination00953,1772317476558
11167,destination00954,1772317476571
688,destination00955,1772317476598
7291,destination00956,1772317476623
1868,destination00957,1772317476705
3593,destination00958,1772317476708
333,destination00959,1772317476804
3656,destination00960,1772317476847
10545,destination00961,1772317476934
11857,destination00962,1772317476952
6567,destination00963,1772317477005
1983,destination00964,1772317477082
10498,destination00965,1772317477100
23428,destination00966,1772317477150
14443,destination00967,1772317477224
2903,destination00968,1772317477260
6734,destination00969,1772317477355
22844,destination00970,1772317477418
21191,destination00971,1772317477449
3280,destination00972,1772317477486
2431,destination00973,1772317477529
7394,destination00974,1772317477591
1829,destination00975,1772317477625
21691,destination00976,1772317477699
5202,destination00977,1772317477724
20248,destination00978,1772317477726
13207,destination00979,1772317477762
23479,destination00980,1772317477777
24874,destination00981,1772317477874
10231,destination00982,1772317477923
2379,destination00983,1772317477931
22147,destination00984,1772317477977
9004,destination00985,1772317478039
9426,destination00986,1772317478050
8224,destination00987,1772317478079
4629,destination00988,1772317478124
20125,destination00989,1772317478211
5077,destination00990,1772317478301
2407,destination00991,1772317478374
22794,destination00992,1772317478393
3006,destination00993,1772317478438
22646,destination00994,1772317478505
21438,destination00995,1772317478521
7263,destination00996,1772317478567
8892,destination00997,1772317478664
23583,destination00998,1772317478693
12838,destination00999,1772317478741
13553,destination01000,1772317478839
1952,destination01001,1772317478903
13193,destination01002,1772317478926
